Agrupamento,Grupo,Tipo,CNPJ,Razão Social,E-Mail,Município,UF,Nível,Tipo de Empresa,Tipos de Atividades,Situação
AM,Empresa,Empresa Especializada,7283885001013,CENTURIÃO SEGURANÇA PATRIMONIAL LTDA.,JURIDICO.SP@CENTURIAO.COM.BR,MANAUS,AM,1a Filial na UF,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
AM,Empresa,Empresa Especializada,2306186000137,ESP ESPECIALIZADA EM SEGURANÇA PATRIMONIAL LTDA.,ESP@ESPSEGURANCA.COM.BR,MANAUS,AM,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
AM,Empresa,Empresa Especializada,15615817000141,FORTEVIP FORTE VIGILANCIA PRIVADA EIRELI ME,DIRETORIA@FORTEVIP.COM.BR,MANAUS,AM,Matriz,Individual,Vigilância Patrimonial/Escolta Armada,Ativa
AM,Empresa,Empresa Especializada,5678331000107,FORTNORTE TRANSPORTE DE VALORES E VIGILANCIA LTDA,TESOURARIA@FORTNORTE.COM.BR,MANAUS,AM,Matriz,LTDA,Vigilância Patrimonial/Transporte de Valores,Ativa
AM,Empresa,Empresa Especializada,7782730000130,GLOBALSERVICE TRANSPORTE DE VALORES LTDA.,GESP@GLOBALSERVICE-AM.COM.BR,MANAUS,AM,Matriz,LTDA,Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
AM,Empresa,Empresa Especializada,84526045000194,GLOBALSERVICE VIGILANCIA E SEGURANÇA LTDA.,GESP@GLOBALSERVICE-AM.COM.BR,MANAUS,AM,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
AM,Empresa,Empresa Especializada,68317817000202,GR - GARANTIA REAL SEGURANCA LTDA.,DOUGLAS@GRUPOGR.COM.BR,MANAUS,AM,1a Filial na UF,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
AM,Empresa,Empresa Especializada,4641112000182,J. BONFIM DA ROCHA VIGILÂNCIA E SEGURANÇA PATRIMONIAL EIRELI - EPP,jbr_vigilancia@hotmail.com,MANAUS,AM,Matriz,EIRELI,Vigilância Patrimonial,Ativa
AM,Empresa,Empresa Especializada,7030464000190,LEGITIMA SERVIÇOS DE PROTEÇÃO SEGURANÇA E VIGILÂNCIA PATRIMONIAL LTDA,LEGITIMASEGURANCA@LEGITIMASEGURANCA.COM.BR,MANAUS,AM,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
AM,Empresa,Empresa Especializada,3670720000152,M. A DA COSTA SEGURANÇA PATRIMONIAL LTDA,OPERACIONAL@GRUPOMASEGURANCA.COM.BR,MANAUS,AM,Matriz,LTDA,Vigilância Patrimonial,Ativa
AM,Empresa,Empresa Especializada,13558174000116,MANAUARA-ACADEMIA DE FORMAÇÃO E APERFEIÇOAMENTO DE VIGILANTE LTDA-ME,MANAUARACFV@HOTMAIL.COM,MANAUS,AM,Matriz,LTDA,Curso de Formação,Ativa
AM,Empresa,Empresa Especializada,10418180000180,MANAUS PROTECTION ACADEMIA DE FORMAÇÃO E RECICLAGEM DE VIGIL,financeiro@academiaprotection.com.br,MANAUS,AM,Matriz,LTDA,Curso de Formação,Ativa
AM,Empresa,Empresa Especializada,25084798000128,MILLENIUM SEGURANCA PATRIMONIAL EIRELI - ME,diretor-am@milleniumpatrimonial.com.br,MANAUS,AM,Matriz,EIRELI,Vigilância Patrimonial,Ativa
AM,Empresa,Empresa Especializada,3707170000107,POLONORTE SEGURANÇA DA AMAZONIA LTDA,SEGURANCA@POLONORTE-AM.COM.BR,MANAUS,AM,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
AM,Empresa,Empresa Especializada,19188733000120,PORTO SEGURO SERVIÇOS DE VIGILÂNCIA E SEGURANÇA LTDA - EPP,PORTOSEGUROSEGURANCA@GMAIL.COM,MANAUS,AM,Matriz,LTDA,Vigilância Patrimonial,Ativa
AM,Empresa,Empresa Especializada,19107299000106,PROBANK SEGURANÇA DE BENS E VALORES EIRELI,probankseguranca@gmail.com,MANAUS,AM,Matriz,EIRELI,Vigilância Patrimonial,Ativa
AM,Empresa,Empresa Especializada,17428731012494,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,FABIANO.BO@PROSEGUR.COM,MANAUS,AM,1a Filial na UF,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
AM,Empresa,Empresa Especializada,,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,ALEXANDRE.MAGESK@PROSEGUR.COM,EIRUNEPÉ,AM,Outra Instalação,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
AM,Empresa,Empresa Especializada,,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,ALCEMIR@PROSEGUR.COM,TEFÉ,AM,Outra Instalação,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
AM,Empresa,Empresa Especializada,,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,ALEXANDRE.MAGESK@PROSEGUR.COM,MAUÉS,AM,Outra Instalação,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
AM,Empresa,Empresa Especializada,,GLOBALSERVICE TRANSPORTE DE VALORES LTDA.,SEGURANCA@GLOBALSERVICE-AM.COM.BR,PARINTINS,AM,Outra Instalação,LTDA,Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
AM,Empresa,Empresa Especializada,24600921000153,LIBERTY SEGURANÇA EIRELI - ME,RONALDO@RLOMBARDI.COM.BR,MANAUS,AM,Matriz,EIRELI,Vigilância Patrimonial,Ativa
AM,Empresa,Empresa Especializada,,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,ALEXANDRE.MAGESK@PROSEGUR.COM,MANICORÉ,AM,Outra Instalação,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
AM,Empresa,Empresa Especializada,,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,ALEXANDRE.MAGESK@PROSEGUR.COM,CARAUARI,AM,Outra Instalação,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
AM,Empresa,Empresa Especializada,20537526000112,RONIN VIGILANCIA PRIVADA EIRELI - ME,DIRETORIA@GRUPORONIN.COM.BR,MANAUS,AM,Matriz,EIRELI,Vigilância Patrimonial,Ativa
AM,Empresa,Empresa Especializada,25278459002126,SEGURPRO VIGILÂNCIA PATRIMONIAL S.A.,LUIZ.FERNANDO@PROSEGUR.COM,MANAUS,AM,1a Filial na UF,S/A de Capital Fechado,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
AM,Empresa,Empresa Especializada,7945678000358,SERVIS SEGURANÇA LTDA,SAVIO@SERVIS.COM.BR,MANAUS,AM,1a Filial na UF,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
AM,Empresa,Empresa Especializada,21922542000191,SIOUX SERVIÇO DE SEGURANÇA PRIVADA LTDA - EPP,MERCURYMONITORAMENTO@GMAIL.COM,MANAUS,AM,Matriz,LTDA,Vigilância Patrimonial,Ativa
AM,Empresa,Empresa Especializada,9406386000100,TAWRUS SEGURANÇA E VIGILANCIA LTDA.,TAWRUS_SEGURANCA@HOTMAIL.COM,MANAUS,AM,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
AM,Empresa,Empresa Especializada,2103266000195,TRANSEXCEL SEGURANÇA E TRANSPORTE DE VALORES LTDA,RH.ANANDA@GRUPOTRANSEXCEL.COM.BR,MANAUS,AM,Matriz,LTDA,Vigilância Patrimonial/Transporte de Valores,Ativa
AM,Empresa,Empresa Especializada,,TRANSEXCEL SEGURANÇA E TRANSPORTE DE VALORES LTDA,COMERCIAL@TRANSEXCEL.COM.BR,TEFÉ,AM,Outra Instalação,LTDA,Vigilância Patrimonial/Transporte de Valores,Ativa
AM,Empresa,Empresa Especializada,,TRANSEXCEL SEGURANÇA E TRANSPORTE DE VALORES LTDA,COMERCIAL@GRUPOTRANSEXCEL.COM.BR,SÃO GABRIEL DA CACHOEIRA,AM,Outra Instalação,LTDA,Vigilância Patrimonial/Transporte de Valores,Ativa
AM,Empresa,Empresa Especializada,,TRANSEXCEL SEGURANÇA E TRANSPORTE DE VALORES LTDA,COMERCIAL@GRUPOTRANSEXCEL.COM.BR,HUMAITÁ,AM,Outra Instalação,LTDA,Vigilância Patrimonial/Transporte de Valores,Ativa
AM,Empresa,Empresa Especializada,,TRANSEXCEL SEGURANÇA E TRANSPORTE DE VALORES LTDA,COMERCIAL@TRANSEXCEL.COM.BR,PARINTINS,AM,Outra Instalação,LTDA,Vigilância Patrimonial/Transporte de Valores,Ativa
AM,Empresa,Empresa Especializada,,TRANSEXCEL SEGURANÇA E TRANSPORTE DE VALORES LTDA,COMERCIAL@TRANSEXCEL.COM.BR,ITACOATIARA,AM,Outra Instalação,LTDA,Vigilância Patrimonial/Transporte de Valores,Ativa
AM,Empresa,Empresa Especializada,,TRANSEXCEL SEGURANÇA E TRANSPORTE DE VALORES LTDA,RH.MARCIA@GRUPOTRANSEXCEL.COM.BR,TABATINGA,AM,Outra Instalação,LTDA,Vigilância Patrimonial/Transporte de Valores,Ativa
AM,Empresa,Empresa Especializada,,TRANSEXCEL SEGURANÇA E TRANSPORTE DE VALORES LTDA,COMERCIAL@TRANSEXCEL.COM.BR,BOCA DO ACRE,AM,Outra Instalação,LTDA,Vigilância Patrimonial/Transporte de Valores,Ativa
AM,Empresa,Empresa Especializada,,TRANSEXCEL SEGURANÇA E TRANSPORTE DE VALORES LTDA,administrativo.alice@grupotransexcel.com.br,LÁBREA,AM,Outra Instalação,LTDA,Vigilância Patrimonial/Transporte de Valores,Ativa
AM,Empresa,Empresa Especializada,,TRANSEXCEL SEGURANÇA E TRANSPORTE DE VALORES LTDA,administrativo.alice@grupotransexcel.com.br,BORBA,AM,Outra Instalação,LTDA,Vigilância Patrimonial/Transporte de Valores,Ativa
AM,Empresa,Empresa Especializada,,TRANSEXCEL SEGURANÇA E TRANSPORTE DE VALORES LTDA,COMERCIAL@TRANSEXCEL.COM.BR,MANACAPURU,AM,Outra Instalação,LTDA,Vigilância Patrimonial/Transporte de Valores,Ativa
AM,Empresa,Empresa Especializada,,TRANSEXCEL SEGURANÇA E TRANSPORTE DE VALORES LTDA,COMERCIAL@GRUPOTRANSEXCEL.COM.BR,FONTE BOA,AM,Outra Instalação,LTDA,Vigilância Patrimonial/Transporte de Valores,Ativa
AM,Empresa,Empresa Especializada,,TRANSEXCEL SEGURANÇA E TRANSPORTE DE VALORES LTDA,COMERCIAL@TRANSEXCEL.COM.BR,COARI,AM,Outra Instalação,LTDA,Vigilância Patrimonial/Transporte de Valores,Ativa
AM,Empresa,Empresa Especializada,9541406000156,TUFÃO-SEGURANÇA PATRIMONIAL EIRELI - EPP,sistema_gesp@hotmail.com,MANAUS,AM,Matriz,EIRELI,Vigilância Patrimonial/Escolta Armada,Ativa
AM,Empresa,Empresa Especializada,3296543000196,ULTRASERV ULTRA SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PATRIMONIAL EIRELI,ULTRASERVSEGURANCA@BOL.COM.BR,MANAUS,AM,Matriz,EIRELI,Vigilância Patrimonial,Ativa
AM,Empresa,Empresa Especializada,9662451000169,V7 SEGURANCA PATRIMONIAL LTDA,FABIO.REZENDE@GRUPOV7.COM.BR,MANAUS,AM,Matriz,LTDA,Vigilância Patrimonial,Ativa
AM,Empresa,Empresa Especializada,10505963000109,VISAM CENTRO DE FORMAÇAO E APERFEIÇOAMENTO DE PROFISSIONAIS DE SEGURANÇA DA AMAZONIA LTDA,VISAM@VISAMCURSOS.COM.BR,MANAUS,AM,Matriz,LTDA,Curso de Formação,Ativa
AM,Empresa,Empresa Especializada,63724470000118,VISAM VIGILANCIA E SEGURANCA DA AMAZONIA LTDA,VISAM@VISAMSEGURANCA.COM.BR,MANAUS,AM,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
AM,Empresa,Empresa Especializada,,VISAM VIGILANCIA E SEGURANCA DA AMAZONIA LTDA,VISAM@VISAMSEGURANCA.COM.BR,MANAUS,AM,Outra Instalação,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
AM,Empresa,Serviço Orgânico,13072986000157,BIKE NORTE FABRICAÇÃO DE BICICLETAS S/A,segurancapatrimonial@construtorasucesso.com.br,MANAUS,AM,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,84098383000172,CHIBATAO NAVEGACAO E COMERCIO LTDA,GERENCIA.US@PORTOCHIBATAO.COM.BR,MANAUS,AM,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,4020913000120,CLUBE MUNICIPAL DE MANAUS,CLUBE_MUNICIPAL@HOTMAIL.COM,MANAUS,AM,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,4222428000130,COIMPA INDUSTRIAL LTDA,JOSIVAN.MACIEL@AM.UMICORE.COM,MANAUS,AM,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,4623708000150,CONDOMINIO PARQUE RESIDENCIA,CONDOMINIOPR2012@HOTMAIL.COM,MANAUS,AM,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,12561728000171,CONDOMINIO RESIDENCIAL MARINA RIO BELLO,administrador@marinariobello.com.br,MANAUS,AM,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,10575844000114,CONDOMÍNIO MANAUARA SHOPPING,JURIDICO@PEREIRABARBOSA.COM.BR,MANAUS,AM,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,84453224000149,D P WORLD INDUSTRIA E COMERCIO DE VIDROS LTDA,vitralmanaus@hotmail.com,MANAUS,AM,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,6926384000154,DIAMOND CONVENTION CENTER E EVENTOS LTDA,ANTONIO@AMAZONGAS.COM.BR,MANAUS,AM,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,4487767000148,EMPRESA DE REVITALIZAÇÃO DO PORTO DE MANAUS S.A.,GUARDA@PORTODEMANAUS.COM.BR,MANAUS,AM,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,6186733000149,EXATA CARGO LTDA,evaldo.junior@exatacargo.com.br,MANAUS,AM,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,,EXATA CARGO LTDA,evaldo.junior@exatacargo.com.br,MANAUS,AM,Outra Instalação,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,15809486000180,F H DE OLIVEIRA PEIXOTO - EIRELI,fazendasaopedro@argo.com.br,MANAUS,AM,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,15809486000261,F H DE OLIVEIRA PEIXOTO - EIRELI,rildo.oliveira@fhnavegacao.com.br,MANAUS,AM,Filial,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,15809346000102,ITAIGUARA TRANSPORTES LTDA,RICARDOALVES@NASSAU.COM.BR,MANAUS,AM,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,4265872000132,ITAUTINGA AGRO INDUSTRIAL S/A,RICARDOALVES@NASSAU.COM.BR,MANAUS,AM,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,4561684000151,NILO TAVARES COUTINHO S/A - ESTALEIRO SAO JOAO,COMERCIAL@ESTALEIROSAOJOAO.COM,MANAUS,AM,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,33000167111957,PETROLEO BRASILEIRO S/A PETROBRAS,fabiobarboza@petrobras.com.br,COARI,AM,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,33000167079379,PETROLEO BRASILEIRO S/A PETROBRAS,fabiobarboza@petrobras.com.br,MANAUS,AM,Filial,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,33000167111876,PETROLEO BRASILEIRO S/A PETROBRAS,fabiobarboza@petrobras.com.br,MANAUS,AM,Filial,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,33000167113143,PETROLEO BRASILEIRO S/A PETROBRAS,fabiobarboza@petrobras.com.br,MANAUS,AM,Filial,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,34516088000110,SECULUS DA AMAZONIA INDUSTRIA E COMERCIO S/A,alexsandro.emidio@seculus.com.br,MANAUS,AM,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,4563672000166,SOCIEDADE FOGÁS LTDA,GIORDANA@FOGAS.COM.BR,MANAUS,AM,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
AM,Empresa,Serviço Orgânico,8366209000185,SS CASA NOTURNA PRODUCOES E EVENTOS LTDA - ME,rodrigo@allnightpub.com,MANAUS,AM,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
AP,Empresa,Empresa Especializada,22901747000153,BLINGEL VIGILÂNCIA E SEGURANÇA LTDA-EPP,blingel.vigilancia@gmail.com,MACAPÁ,AP,Matriz,LTDA,Vigilância Patrimonial,Ativa
AP,Empresa,Empresa Especializada,5421289000136,CIVAM - CENTRO DE INSTRUÇÃO DE VIGILANTES DO AMAPÁ LTDA - ME,CIVAMAP@YAHOO.COM.BR,MACAPÁ,AP,Matriz,LTDA,Curso de Formação,Ativa
AP,Empresa,Empresa Especializada,865761000297,ELITE SERVIÇOS DE SEGURANÇA LTDA,gesp@inovetelecom.com,MACAPÁ,AP,1a Filial na UF,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
AP,Empresa,Empresa Especializada,20183424000146,ESTRELA DE DAVI SEGURANÇA LTDA,norteseg.ap@gmail.com,MACAPÁ,AP,Matriz,LTDA,Vigilância Patrimonial,Ativa
AP,Empresa,Empresa Especializada,9500531000118,NOVASEG SEGURANÇA PATRIMONIAL E PRIVADO LTDA EPP,HIGOR.ARDASSE@HOTMAIL.COM,MACAPÁ,AP,Matriz,LTDA,Vigilância Patrimonial,Ativa
AP,Empresa,Empresa Especializada,9244174000174,PADRÃO CENTRO DE FORMAÇÃO DE SEGURANÇA LTDA ME,ESCOLAPADRAO.AP@HOTMAIL.COM,MACAPÁ,AP,Matriz,LTDA,Curso de Formação,Ativa
AP,Empresa,Empresa Especializada,9244174000255,PADRÃO CENTRO DE FORMAÇÃO DE SEGURANÇA LTDA ME,ESCOLAPADRAO.AP@HOTMAIL.COM,SANTANA,AP,Filial,LTDA,Curso de Formação,Ativa
AP,Empresa,Empresa Especializada,14719905000120,PARGEL VIGILANCIA E SEGURANÇA LTDA ME,PARGELVIGILANCIA@HOTMAIL.COM,MACAPÁ,AP,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
AP,Empresa,Empresa Especializada,28242540000109,PATENTE EMPRESA DE SEGURANÇA LTDA - EPP,francineybarbosa3@gmail.com,SANTANA,AP,Matriz,LTDA,Vigilância Patrimonial,Ativa
AP,Empresa,Empresa Especializada,1485395000122,POINTER SERVIÇOS DE VIGILÂNCIA E SEGURANÇA EIRELI,POINTER_AP@YAHOO.COM.BR,MACAPÁ,AP,Matriz,EIRELI,Vigilância Patrimonial,Ativa
AP,Empresa,Empresa Especializada,13228514000140,PONTUAL ESCOLA DE FORMAÇÃO DE VIGILANTES LTDA - ME,LMSVIGILANCIA@UOL.COM.BR,MACAPÁ,AP,Matriz,LTDA,Curso de Formação,Ativa
AP,Empresa,Empresa Especializada,17428731012303,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,RODRIGO.PASTANA@PROSEGUR.COM,MACAPÁ,AP,1a Filial na UF,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
AP,Empresa,Empresa Especializada,13820361000126,QUEIROZ & MACIEL SEGURANÇA E VIGILANCIA EIRELI,queiroz.macielltda@hotmail.com,MACAPÁ,AP,Matriz,EIRELI,Vigilância Patrimonial,Ativa
AP,Empresa,Empresa Especializada,25278459000859,SEGURPRO VIGILÂNCIA PATRIMONIAL S.A.,LUIZ.FERNANDO@PROSEGUR.COM,MACAPÁ,AP,1a Filial na UF,S/A de Capital Fechado,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
AP,Empresa,Empresa Especializada,12066015001375,SERVI-SAN VIGILANCIA E TRANSPORTE DE VALORES LTDA,CRUZ@SERVI-SAN.COM.BR,MACAPÁ,AP,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
AP,Empresa,Empresa Especializada,9262608001130,TBFORTE SEGURANÇA E TRANSPORTE DE VALORES LTDA.,datadiagnose@datadiagnose.com.br,MACAPÁ,AP,1a Filial na UF,LTDA,Vigilância Patrimonial/Transporte de Valores,Ativa
AP,Empresa,Empresa Especializada,12753624000169,VIGEX VIGILANCIA E SEGURANCA PRIVADA EIRELI,vigex@live.com,MACAPÁ,AP,Matriz,EIRELI,Vigilância Patrimonial,Ativa
AP,Empresa,Serviço Orgânico,5320902000129,A L COMERCIO E REPRESENTAÇÃO LTDA,monitoramento@grupoalap.com.br,MACAPÁ,AP,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
AP,Empresa,Serviço Orgânico,5320902000200,A L COMERCIO E REPRESENTAÇÃO LTDA,,MACAPÁ,AP,Filial,,Vigilância Patrimonial,Ativa
AP,Empresa,Serviço Orgânico,5320902000471,A L COMERCIO E REPRESENTAÇÃO LTDA,monitoramento@grupoalap.com.br,MACAPÁ,AP,Filial,,Vigilância Patrimonial,Ativa
AP,Empresa,Serviço Orgânico,3643684000138,CONDOMINIO DO MACAPA SHOPPING CENTER,cleiton.operacional@macapashopping.com,MACAPÁ,AP,Matriz/1a Filial na UF,,Vigilância Patrimonial,Ativa
BA,Empresa,Empresa Especializada,6195490000105,CENTRO DE FORMACAO DE VIGILANTES MIRANTE DO VALE - EIRELI - EPP,mirante-juazeiro@hotmail.com,JUAZEIRO,BA,Matriz,Individual,Curso de Formação,Ativa
BA,Empresa,Empresa Especializada,17551921000145,A.S.O VIGILÂNCIA E SEGURANÇA EIRELI,ALEXOLIVEIRA@ETMOQ.COM.BR,TEIXEIRA DE FREITAS,BA,Matriz,EIRELI,Vigilância Patrimonial/Segurança Pessoal,Ativa
BA,Empresa,Empresa Especializada,11053938000196,ACERTO ESCOLA DE SEGURANÇA TREINAMENTO DE DESENVOLVIMENTO LTDA,GERENCIA@ACERTOSEGURANCA.COM.BR,FEIRA DE SANTANA,BA,Matriz,LTDA,Curso de Formação,Ativa
BA,Empresa,Empresa Especializada,10783468000234,AGUIA DO VALE SEGURANÇA PRIVADA LTDA ME,aguiadovale.seg.priv@hotmail.com,CASA NOVA,BA,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
BA,Empresa,Empresa Especializada,5420488000120,AGUIAFORTE NORDESTE SERVICOS DE VIGILANCIA LTDA,,SALVADOR,BA,Matriz,LTDA,Vigilância Patrimonial,Ativa
BA,Empresa,Empresa Especializada,4989369000120,ALFAJADE SEGURANÇA E VIGILÂNCIA LTDA,alfajade@terra.com.br,SALVADOR,BA,Matriz,LTDA,Vigilância Patrimonial,Ativa
BA,Empresa,Empresa Especializada,7157389000203,ALPHA SECURE VIGILÂNCIA E SEGURANÇA LTDA,especializada@pereirabarbosa.com.br,LAURO DE FREITAS,BA,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
BA,Empresa,Empresa Especializada,2301024000106,AMERICA SEGURANCA E VIGILANCIA LTDA,JOAOALCOFORADO@TERRA.COM.BR,LAURO DE FREITAS,BA,Matriz,LTDA,Vigilância Patrimonial,Ativa
BA,Empresa,Empresa Especializada,5248988000126,AQUILA SERVIÇO DE SEGURANÇA LTDA,AQUILASEG@YAHOO.COM.BR,LAURO DE FREITAS,BA,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
BA,Empresa,Empresa Especializada,4604767000180,ARMADA REAL SEGURANÇA PATRIMONIAL LTDA,GEROP@ARMADAREALSEG.COM.BR,SALVADOR,BA,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
BA,Empresa,Empresa Especializada,42018416000187,ASCOP VIGILANCIA ELETRONICA E PATRIMONIAL LTDA,,SALVADOR,BA,Matriz,LTDA,Vigilância Patrimonial,Ativa
BA,Empresa,Empresa Especializada,11673273000113,ASSP ASSESSORIA DE SEGURANÇA PATRIMONIAL EIRELI,DIRETORIA@ASSPVIGILANCIAPATRIMONIAL.COM.BR,LAURO DE FREITAS,BA,Matriz,EIRELI,Vigilância Patrimonial,Ativa
BA,Empresa,Empresa Especializada,32693327000182,ASV-ALERTA SEGURANCA E VIGILANCIA LTDA,,LAURO DE FREITAS,BA,Matriz,LTDA,Vigilância Patrimonial,Ativa
BA,Empresa,Empresa Especializada,7601090000115,ATENTO BAHIA SERVIÇOS DE VIGILÂNCIA PATRIMONIAL EIRELI,ATENTOSEG@IG.COM.BR,LAURO DE FREITAS,BA,Matriz,EIRELI,Vigilância Patrimonial/Escolta Armada,Ativa
BA,Empresa,Empresa Especializada,10423421000189,ATIVA SEGURANÇA PATRIMONIAL EIRELI,GERENCIA@ATIVASEGURANCAPATRIMONIAL.COM.BR,LAURO DE FREITAS,BA,Matriz,EIRELI,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
BA,Empresa,Empresa Especializada,22924520000123,ATM SEGURANÇA PATRIMONIAL LTDA,resende.jose@bol.com.br,LUÍS EDUARDO MAGALHÃES,BA,Matriz,LTDA,Vigilância Patrimonial,Ativa
BA,Empresa,Empresa Especializada,7738828000190,AVI CONSULTORIA E SERVIÇOS DE SEGURANÇA LTDA,JUANCORTES@GRUPOAVI.COM.BR,SALVADOR,BA,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
BA,Empresa,Empresa Especializada,5567754000141,BAHIA SECURITY SEGURANÇA PRIVADA EIRELI,BAHIASECURITY@UOL.COM.BR,LAURO DE FREITAS,BA,Matriz,EIRELI,Vigilância Patrimonial,Ativa
BA,Empresa,Empresa Especializada,16116261000101,BAHIA SEGURANCA E VIGILANCIA LTDA,BSVSEG@HOTMAIL.COM,SALVADOR,BA,Matriz,LTDA,Vigilância Patrimonial,Ativa
BA,Empresa,Empresa Especializada,15481381000145,BG VIGILANCIA PATRIMONIAL LTDA ME,BGVIGILANCIA@OUTLOOK.COM,LAURO DE FREITAS,BA,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
BA,Empresa,Empresa Especializada,7048912000182,BITARRON VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA,ROSANE@BITARRON.COM.BR,PORTO SEGURO,BA,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
